_id,price,status,budget,platforms,docs,keyFeatures,created,startDate,price,stale
ObjectId(55b98d16bf27c6110010a2f4),3400000,ready,,"[""android"",""ios"",""web""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Accounts for users"",""title"":""Accounts for users""},{""descriptions"":[],""display"":""Company / brand profiles"",""title"":""Company / brand profiles""},{""descriptions"":[],""display"":""Messaging"",""title"":""Messaging""},{""descriptions"":[],""display"":""Photos for brands and items"",""title"":""Photos for brands and items""},{""descriptions"":[],""display"":""Search / navigate to find items"",""title"":""Search / navigate to find items""},{""descriptions"":[],""display"":""Feed to see popular / recently added items"",""title"":""Feed to see popular / recently added items""},{""descriptions"":[],""display"":""Reviews \u0026 Ratings for brands and items"",""title"":""Reviews \u0026 Ratings for brands and items""},{""descriptions"":[""Standard: PayPal, CC""],""display"":""Payments"",""title"":""Payments""},{""descriptions"":[""Shopping Cart""],""display"":""Order the items"",""title"":""Order the items""},{""descriptions"":[],""display"":""Email notifications"",""title"":""Email notifications""},{""descriptions"":[""Add new brands / items""],""display"":""Admin dashboard (Web)"",""title"":""Admin dashboard (Web)""}]",2015-07-30T02:33:58.982Z,2015-07-30T02:33:58.321Z,3400000,
ObjectId(55ba1b1d0a71da110053af63),1290000,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenByUser"":{""55ba1b1d028a10110094c436"":true,""55bfb288e7b41b11006c4f4c"":true},""isOpenDefault"":false,""isValid"":true,""name"":""SitterPlease.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""dj@sitterplease.com"",""url"":""https://www.filepicker.io/api/file/I3kOCiG6QJisbeFc1xBV""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""SitterPlease Overview Aug 2015.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""dj@sitterplease.com"",""url"":""https://www.filepicker.io/api/file/ffhOBNn0R9Sx7MOWkq6K""},{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[""Accounts creation with name, email, and password""],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[""Baby sitter profiles that parents can view including the sitters contact info which can be immediately used through the phone"",""Parent profiles with their information and contact info""],""display"":""Profiles"",""title"":""Profiles""},{""descriptions"":[""Details on the profile page and feed including the wage and total amount due""],""display"":""Item Details Page"",""title"":""Item Details Page""},{""descriptions"":[""A simple way for the parent to view the availability of baby sitters - this is simple and intuitive""],""display"":""Feed"",""title"":""Feed""},{""descriptions"":[""Ratings and reviews for baby sitters""],""display"":""Reviews \u0026 Ratings"",""title"":""Reviews \u0026 Ratings""},{""descriptions"":[""Different functionality and permissions for parents and sitters""],""display"":""Multi Sided Functionality"",""title"":""Multi Sided Functionality""},{""descriptions"":[""The function that sitters can use to schedule their availability. Sitters can also specify that they are available now""],""display"":""Schedule Item"",""title"":""Schedule Item""},{""descriptions"":[""(parent to babysitter), referral (for parent to parent) and request a referral (parent to parent)""],""display"":""Invite Contacts"",""title"":""Invite Contacts""},{""descriptions"":[""Shared notes section for babysitting session""],""display"":""Notes"",""title"":""Notes""},{""descriptions"":[""The baby sitting session can be timed from the app""],""display"":""Time Record"",""title"":""Time Record""}]",2015-07-30T12:39:57.981Z,2015-07-30T12:39:47.694Z,1290000,
ObjectId(55baa8b35df8351100632fe6),1000000,ready,,"[""web""]","[{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Web version of current Gigster project"",""title"":""Web version of current Gigster project""}]",2015-07-30T22:44:03.604Z,2015-07-30T22:44:04.040Z,1000000,
ObjectId(55bbf839b6edf91100981773),400000,ready,,"[""web""]","[{""isCloseable"":true,""isOpenByUser"":{""54612d874b4db002005e60fe"":true,""55bfb288e7b41b11006c4f4c"":true},""isOpenDefault"":false,""isValid"":true,""name"":""ProductRequirementsStepsTransformationProject.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""hello@getplan.co"",""url"":""https://www.filepicker.io/api/file/HazF4jQDSHG8y6GlbtVS""},{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[""Includes step creation, completion, and deletion"",""Steps should be re­arrangeable (similar to JQuery Sortable Plugin)"",""Counter for steps that are completed and remaining"",""steps should also be draggable (as outlined in the doc), with an easy hook for me to say on what CSS classes the steps can be dropped, and an \""active\"" class for me to use on elements that are droppable (this is built into jquery's draggable plugin)""],""display"":""Step tracking"",""title"":""Step tracking""},{""descriptions"":[""Includes text attributes and formatting"",""Full-screen note view""],""display"":""Notes"",""title"":""Notes""}]",2015-07-31T22:35:37.263Z,2015-07-31T22:35:46.448Z,400000,
ObjectId(55bd27ba66b7ea1100c203cf),500000,mshandoff,,"[""html5"",""web""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":false,""isOpenDefault"":true,""isValid"":4,""name"":""Milestones"",""subType"":""progress"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{""5576d0d789ec540300acee7e"":true,""559ec41627cba10300d26f87"":true,""55a6f4966b6fe403008e913e"":true,""55bd27ba66b7ea1100c203ce"":true,""55bd82d981d079110007481a"":true},""isOpenDefault"":false,""isValid"":true,""name"":""FC Product Narrative_ND.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""marcus.bryant@gmail.com"",""url"":""https://www.filepicker.io/api/file/zCuR72hkSIWpw4d3UHFE""},{""isCloseable"":true,""isOpenByUser"":{""5576d0d789ec540300acee7e"":true,""559ec41627cba10300d26f87"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Post Wire Frame - v.2 ND.pptx"",""subType"":""powerpoint"",""type"":""attachment"",""uploaderName"":""marcus.bryant@gmail.com"",""url"":""https://www.filepicker.io/api/file/jv1tvgbQLqnGXsbaY3uw""}]","[{""descriptions"":[""Sign Up / Login""],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[""Lightbox to host content delivered to user based on their engagement with the site""],""display"":""Message lightbox"",""title"":""Message lightbox""},{""descriptions"":[""Ability to add content templates for the user messages""],""display"":""Content Dashboard"",""title"":""Content Dashboard""},{""descriptions"":[""Edit settings in dashboard to control when content is delivered via message lightbox with admin-specified intervals according to a simple set pattern""],""display"":""Content delivery configuration"",""title"":""Content delivery configuration""}]",2015-08-01T20:10:34.774Z,2015-08-01T20:10:33.785Z,500000,%!s(bool=false)
ObjectId(55be879be19c1711006ac804),1680000,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""accounts"",""title"":""accounts""},{""descriptions"":[],""display"":""profiles"",""title"":""profiles""},{""descriptions"":[],""display"":""messaging"",""title"":""messaging""},{""descriptions"":[],""display"":""photos"",""title"":""photos""},{""descriptions"":[],""display"":""Realtime Matching System"",""title"":""Realtime Matching System""},{""descriptions"":[],""display"":""Item Detail Page"",""title"":""Item Detail Page""},{""descriptions"":[],""display"":""Feed"",""title"":""Feed""},{""descriptions"":[],""display"":""Likes/Upvotes"",""title"":""Likes/Upvotes""},{""descriptions"":[],""display"":""Reviews \u0026 Ratings"",""title"":""Reviews \u0026 Ratings""},{""descriptions"":[],""display"":""Stripe Payments"",""title"":""Stripe Payments""},{""descriptions"":[],""display"":""Map View"",""title"":""Map View""}]",2015-08-02T21:11:55.048Z,2015-08-02T21:11:56.201Z,1680000,
ObjectId(55be9376d3a09c1100e1760c),1600000,started,,"[""ios"",""android""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":false,""isOpenDefault"":true,""isValid"":8,""name"":""Milestones"",""subType"":""progress"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{""545bbbdd67c0a9020018a36b"":true,""55cad1fe85a92e1100b0bfa0"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Nada - iOS - codereview.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Ricky Shum"",""url"":""https://www.filepicker.io/api/file/2rDRFrN3Q3GUIzEUM1Do""},{""isCloseable"":true,""isOpenByUser"":{""545bbbdd67c0a9020018a36b"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Nada - web -codereview.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Ricky Shum"",""url"":""https://www.filepicker.io/api/file/lJDB6uodTu22BzkhBbtZ""},{""isCloseable"":true,""isOpenByUser"":{""545bbbdd67c0a9020018a36b"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Nada - and - CodeReview.pdf"",""subType"":""pdf"",""type"":""attachment"",""uploaderName"":""Ricky Shum"",""url"":""https://www.filepicker.io/api/file/vP4GQ3uuRj2wWCY9T7eZ""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""ios-app-master.zip"",""subType"":""zip"",""type"":""attachment"",""uploaderName"":""johnvdigaetano@gmail.com"",""url"":""https://www.filepicker.io/api/file/WmhESalbSmemvDc7zKR0""}]","[{""descriptions"":[],""display"":""Layer integration for user-to-user chat"",""title"":""Layer integration for user-to-user chat""},{""descriptions"":[],""display"":""Add a fully functional feed including pictures, video, and text"",""title"":""Add a fully functional feed including pictures, video, and text""},{""descriptions"":[],""display"":""Fix other minor bugs/issues found with product"",""title"":""Fix other minor bugs/issues found with product""},{""descriptions"":[],""display"":""Contact: johnvdigaetano@gmail.com"",""title"":""Contact: johnvdigaetano@gmail.com""}]",2015-08-02T22:02:30.391Z,2015-08-02T22:02:31.172Z,1600000,%!s(bool=false)
ObjectId(55bedb7ae59eb51100d6b6b1),970000,ready,,"[""android"",""ios""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[],""display"":""Push Notications"",""title"":""Push Notications""},{""descriptions"":[],""display"":""API Integration with CPDone"",""title"":""API Integration with CPDone""}]",2015-08-03T03:09:46.871Z,2015-08-03T03:10:02.935Z,970000,
ObjectId(55bedc924b2e221100dc018b),8350000,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed (1).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/Es10BqEyTzGgzYlUxJ5M""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed (2).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/k0yJD4o1QNWjc8Kq8XzD""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed (3).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/7ejqV8PTVujCTwAasMBi""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed (4).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/nVCLP3CbRHqxch4p2GAx""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed (5).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/bglevJI1Tfy9AJTfVZAk""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed (6).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/L7Ba2qG8TtK6aX0pBNuP""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed (7).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/99MObwMcTEKQFoGkzI2u""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed (8).jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/EWrxq70jRraHsLunv0ls""},{""isCloseable"":true,""isOpenByUser"":{""55b5230edb52151100d68356"":true},""isOpenDefault"":false,""isValid"":true,""name"":""unnamed.jpg"",""subType"":""image"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/QL6W6vtaSqu9F2xVJLYP""},{""isCloseable"":true,""isOpenByUser"":{""55bedc91e59eb51100d6b6b3"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Project Specifications.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/gHyd3jrWSVlU8jQ0JeBF""},{""isCloseable"":true,""isOpenByUser"":{""5585bdecd1dccd03003267e0"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Project Specifications Update.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/BLYVbEICSz6gTioyZoX3""},{""isCloseable"":true,""isOpenByUser"":{""5585bdecd1dccd03003267e0"":true},""isOpenDefault"":false,""isValid"":true,""name"":""Project Specifications.docx"",""subType"":""word"",""type"":""attachment"",""uploaderName"":""pickandgomiami@gmail.com"",""url"":""https://www.filepicker.io/api/file/UA3HgcA3SOzaiErw1XxA""}]","[{""descriptions"":[""Signup"",""Login""],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[""User Settings"",""Profile Page""],""display"":""Profiles"",""title"":""Profiles""},{""descriptions"":[],""display"":""User Messaging"",""title"":""User Messaging""},{""descriptions"":[],""display"":""Photos"",""title"":""Photos""},{""descriptions"":[],""display"":""Search"",""title"":""Search""},{""descriptions"":[],""display"":""Realtime Matching System"",""title"":""Realtime Matching System""},{""descriptions"":[],""display"":""Book Item"",""title"":""Book Item""},{""descriptions"":[],""display"":""Payments"",""title"":""Payments""},{""descriptions"":[""Real time tracking view""],""display"":""Map View"",""title"":""Map View""},{""descriptions"":[],""display"":""Beta Testing Setup"",""title"":""Beta Testing Setup""},{""descriptions"":[],""display"":""App Design"",""title"":""App Design""},{""descriptions"":[""Voice"",""Text""],""display"":""Twilio"",""title"":""Twilio""},{""descriptions"":[],""display"":""Zendesk Integration"",""title"":""Zendesk Integration""},{""descriptions"":[],""display"":""Friend Referral System"",""title"":""Friend Referral System""},{""descriptions"":[],""display"":""Admin Dashboard"",""title"":""Admin Dashboard""},{""descriptions"":[],""display"":""App Landing Page"",""title"":""App Landing Page""},{""descriptions"":[""Including SSN"",""Review in Admin Panel""],""display"":""Rider Application Process"",""title"":""Rider Application Process""}]",2015-08-03T03:14:26.037Z,2015-08-03T03:14:25.946Z,8350000,
ObjectId(55bf1fdae7b41b11006c4f3c),600000,ready,,"[""web""]","[{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenByUser"":{},""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Standalone ASP.net MVC application"",""title"":""Standalone ASP.net MVC application""},{""descriptions"":[],""display"":""Xero API integration"",""title"":""Xero API integration""},{""descriptions"":[],""display"":""Data log"",""title"":""Data log""}]",2015-08-03T08:01:30.696Z,2015-08-03T08:01:30.154Z,600000,
ObjectId(55bfb9b258c4371100952403),1149900,mshandoff,,"[""web""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":false,""isOpenDefault"":true,""isValid"":4,""name"":""Milestones"",""subType"":""progress"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[""User Sign/Login""],""display"":""Accounts"",""title"":""Accounts""},{""descriptions"":[""Edit details""],""display"":""Profiles"",""title"":""Profiles""},{""descriptions"":[""Anonymous""],""display"":""Posts"",""title"":""Posts""},{""descriptions"":[""Details"",""Booking"",""Purchasing""],""display"":""Items (Resumes)"",""title"":""Items (Resumes)""},{""descriptions"":[],""display"":""Multi-sided Functionality"",""title"":""Multi-sided Functionality""},{""descriptions"":[],""display"":""Stripe Payments"",""title"":""Stripe Payments""},{""descriptions"":[],""display"":""Advanced Search"",""title"":""Advanced Search""},{""descriptions"":[],""display"":""Location Based Functionality"",""title"":""Location Based Functionality""},{""descriptions"":[],""display"":""Mocks here -\u003e https://www.dropbox.com/sh/3361y6i80m80xw8/AAA73Imu8AQYQbBeyJeS0Qp7a?dl=0"",""title"":""Mocks here -\u003e https://www.dropbox.com/sh/3361y6i80m80xw8/AAA73Imu8AQYQbBeyJeS0Qp7a?dl=0""}]",2015-08-03T18:57:54.465Z,2015-08-03T18:57:53.231Z,1149900,
ObjectId(55bfc2f63d9e6a110042933e),1848000,ready,,"[""ios""]","[{""isCloseable"":true,""isOpenDefault"":true,""isValid"":true,""name"":""Work Proposal"",""subType"":""proposal"",""type"":""system"",""uploaderName"":""""},{""isCloseable"":true,""isOpenDefault"":false,""isValid"":true,""name"":""Work Contract"",""subType"":""contract"",""type"":""system"",""uploaderName"":""""}]","[{""descriptions"":[],""display"":""Design Mockups - detailed design of the application"",""title"":""Design Mockups - detailed design of the application""},{""descriptions"":[""Buyers"",""Sellers""],""display"":""User Accounts"",""title"":""User Accounts""},{""descriptions"":[""Feed of New Products"",""Likes/Upvotes"",""Reviews \u0026 Ratings"",""Photos of Items"",""User to User Messaging""],""display"":""Social Features"",""title"":""Social Features""},{""descriptions"":[],""display"":""Search Listings"",""title"":""Search Listings""},{""descriptions"":[""Purchases""],""display"":""Stripe Payments"",""title"":""Stripe Payments""},{""descriptions"":[""Email"",""Mobile Push""],""display"":""Notifications"",""title"":""Notifications""},{""descriptions"":[],""display"":""Map View of Products"",""title"":""Map View of Products""},{""descriptions"":[],""display"":""Multi Sided Marketplace Functionality"",""title"":""Multi Sided Marketplace Functionality""},{""descriptions"":[],""display"":""Beta Testing Setup - We setup the code on server for beta testing"",""title"":""Beta Testing Setup - We setup the code on server for beta testing""}]",2015-08-03T19:37:26.707Z,2015-08-03T19:37:25.989Z,1848000,
